_id,hotel_name,hotel_id,hotel_location_info,hotel_grade_text,hotel_city_name,secondary_address,primary_address,lat,lng,province,city,area
674fcd75e087432f8b68b67b,天津武清万华酒店,tianjin_city_26966,近天津市武清区人民医院 · 佛罗伦萨小镇度假区,高档型,天津,天津市武清区人民医院,佛罗伦萨小镇度假区,,,,,
674fcd75e087432f8b68b68e,ZMAX满兮酒店(天津奥体中心水上公园地铁站店),tianjin_city_27439,近天津奥林匹克体育中心 · 奥体中心/水上公园,高档型,天津,天津奥林匹克体育中心,奥体中心/水上公园,39.106788,117.222703,天津市,天津市,河西区
674fcd75e087432f8b68b69a,丽呈東谷酒店(天津西站人民医院地铁站店),tianjin_city_27627,近天津市人民医院 · 天津西站商圈,高档型,天津,天津市人民医院,天津西站商圈,39.151867,117.146675,天津市,天津市,南开区
674fcd75e087432f8b68b69f,丽柏酒店(天津空港滨海国际机场店),tianjin_city_27676,近天津空港经济区 · 滨海机场商圈,高档型,天津,天津空港经济区,滨海机场商圈,39.16195,117.390993,天津市,天津市,东丽区
674fcd75e087432f8b68b6a6,天津海教园国家会展中心希尔顿欢朋酒店,tianjin_city_27699,近天津津南吾悦广场 · 新国家会展中心/津南大学城,高档型,天津,天津津南吾悦广场,新国家会展中心/津南大学城,39.027322,117.391247,天津市,天津市,津南区
674fcd75e087432f8b68b6bc,天津华苑希尔顿花园酒店,tianjin_city_27968,近迎水道 · 西青大学城,高档型,天津,迎水道,西青大学城,,,,,
674fcd75e087432f8b68b6c1,天津滨海三大街MSD亚朵酒店,tianjin_city_28032,近涉谷音乐广场 · 塘沽商业区,高档型,天津,涉谷音乐广场,塘沽商业区,39.042308,117.690167,天津市,天津市,滨海新区
674fcd75e087432f8b68b6d0,锦江都城酒店(天津空港滨海国际机场店),tianjin_city_28756,近天津空港经济区 · 滨海机场商圈,高档型,天津,天津空港经济区,滨海机场商圈,,,,,
674fcd75e087432f8b68b6d3,天津滨江道CitiGO欢阁酒店,tianjin_city_28816,近滨江道商业街 · 滨江道商圈,高档型,天津,滨江道商业街,滨江道商圈,39.132473,117.208333,天津市,天津市,和平区
674fcd75e087432f8b68b6d4,天津武清高铁站佛罗伦萨小镇亚朵酒店,tianjin_city_28819,近鸿坤·原乡半岛 · 佛罗伦萨小镇度假区,高档型,天津,鸿坤·原乡半岛,佛罗伦萨小镇度假区,39.396603,117.048044,天津市,天津市,武清区
674fcd75e087432f8b68b6d7,天津中新生态城国家海博馆亚朵酒店,tianjin_city_28835,近天津滨海宝龙广场 · 生态城,高档型,天津,天津滨海宝龙广场,生态城,39.115265,117.76492,天津市,天津市,滨海新区
674fcd75e087432f8b68b6e1,瑞达春天莲花酒店(天津梅江国家会展中心店),tianjin_city_28993,近天津市梧桐中学 · 梅江会展中心商圈,高档型,天津,天津市梧桐中学,梅江会展中心商圈,39.069059,117.223282,天津市,天津市,河西区
674fcd75e087432f8b68b6e8,天津空港Robin诺宾酒店,tianjin_city_29030,近天津空港经济区 · 滨海机场商圈,高档型,天津,天津空港经济区,滨海机场商圈,39.16139,117.413119,天津市,天津市,东丽区
674fcd75e087432f8b68b6ec,天津解放南路希尔顿欢朋酒店,tianjin_city_29072,近土城地铁站 · 奥体中心/水上公园,高档型,天津,土城地铁站,奥体中心/水上公园,39.118605,117.229552,天津市,天津市,河西区
674fcd75e087432f8b68b6ed,天津大学海光寺亚朵酒店,tianjin_city_29074,近天津大学 · 滨江道商圈,高档型,天津,天津大学,滨江道商圈,39.036869,117.703937,天津市,天津市,滨海新区
674fcd75e087432f8b68b710,天津滨江道恒隆广场亚朵S酒店,tianjin_city_29546,近滨江道商业街 · 滨江道商圈,高档型,天津,滨江道商业街,滨江道商圈,39.132033,117.205641,天津市,天津市,和平区
674fcd75e087432f8b68b71c,天津滨海响螺湾枫渡酒店,tianjin_city_29929,近响螺湾商务区 · 塘沽商业区,高档型,天津,响螺湾商务区,塘沽商业区,39.00262,117.673894,天津市,天津市,滨海新区
