id,hotel_name,hotel_id,hotel_score,hotel_image_id,hotel_location_info,hotel_grade_text,hotel_comment_desc,hotel_city_name
139,北京京林大厦,beijing_city_108715,4.8,https://userimg.qunarzz.com/imgs/202308/28/C.ZM01GjjZJh0yBTS2j480.webp,近北京大学第三医院(首都国际机场院区) · 首都机场/新国展,四星级,棒,北京
140,和家宾馆(北京广安门中医院店),beijing_city_10882,4.8,https://userimg.qunarzz.com/imgs/202203/26/C.6tlqjkjTRkA0z423j480.webp,近广安门桥 · 北京西站/丽泽商务区,经济型,棒,北京
141,北京长城忆景民宿(慕田峪长城店),beijing_city_108877,4.9,https://userimg.qunarzz.com/imgs/202304/07/C.7_MaK9ushMf61PwP9480.webp,慕田峪长城景区内,经济型,超棒,北京
142,希美酒店(北京总部基地科怡路地铁站店),beijing_city_10898,4.5,https://userimg.qunarzz.com/imgs/202007/30/C.BSdTvPPpcDvaU7_6P480.webp,近丰台科技园地铁站 · 总部基地/丰台/南宫,经济型,不错,北京
143,汉庭酒店(北京上地店),beijing_city_10911,4.9,https://userimg.qunarzz.com/imgs/202403/08/C.0Rgt_47H0lHURkaQ7480.webp,近清河站 · 上地产业园/西三旗,经济型,超棒,北京
144,汉庭优佳酒店(北京工体店),beijing_city_10912,4.9,https://userimg.qunarzz.com/imgs/202304/16/C.XdXC6AgCFZ8W5NO6g480.webp,近北京工人体育场 · 三里屯/工体/东直门,舒适型,超棒,北京
145,北京金苹果酒店式公寓,beijing_city_109167,4.9,https://userimg.qunarzz.com/imgs/202204/18/C.3NWxZlQkaaiP7KguQ480.webp,近合生汇 · 国贸CBD,经济型,超棒,北京
146,新金山公寓(北京朝外西街店),beijing_city_10930,4.5,https://userimg.qunarzz.com/imgs/202205/06/C.Re3gYKR3_VKh0_L9R480.webp,近首都儿科研究所附属儿童医院 · 三里屯/工体/东直门,经济型,不错,北京
147,北京首都机场东海康得思酒店,beijing_city_10933,4.9,https://userimg.qunarzz.com/imgs/202311/17/C.tKe7KcU9hk2LeN75U480.webp,近北京首都国际机场-T3航站楼 · 首都机场/新国展,豪华型,超棒,北京
148,程程妈咪精品主题公寓(北京首都师范大学科德学院大兴国际机场店),beijing_city_109420,5.0,https://userimg.qunarzz.com/imgs/202307/09/C.O0Y0bBvgTyGpVCy5F480.webp,近首都师范大学科德学院 · 大兴机场,经济型,超棒,北京
150,桔子酒店(北京西站店),beijing_city_10956,4.9,https://userimg.qunarzz.com/imgs/202012/31/C.u8SuKHzcik0TSoMDz480.webp,近北京西站 · 北京西站/丽泽商务区,舒适型,超棒,北京
151,7天优品(北京丰台体育中心店),beijing_city_10961,4.8,https://userimg.qunarzz.com/imgs/202403/08/C.0J435CaPbBkOUOMGt480.webp,近岳各庄桥 · 总部基地/丰台/南宫,经济型,棒,北京
152,北京蝴蝶泉宾馆,beijing_city_10966,4.9,https://userimg.qunarzz.com/imgs/202205/14/C.tlmDa9uthIB0_tBB9480.webp,近北京协和医院(西院) · 西单/金融街,经济型,超棒,北京
153,北京河南商务酒店,beijing_city_10967,4.6,https://userimg.qunarzz.com/imgs/201903/30/C.8siyji3iIFuEGoeJ3480.webp,近木樨园地铁站 · 永定门/南站/大红门/南苑,舒适型,好,北京
154,如家酒店·neo(北京丰台体育中心岳各庄桥店),beijing_city_10978,4.8,https://userimg.qunarzz.com/imgs/201909/24/C.vPo22YLtpvvFmc2__480.webp,近岳各庄桥 · 总部基地/丰台/南宫,经济型,棒,北京
155,北京嘉美公寓,beijing_city_109834,4.7,https://userimg.qunarzz.com/imgs/202008/07/C.JAuOxblFic8MiX7jl480.webp,近生物医药基地地铁站 · 大兴机场,经济型,很好,北京
156,桔子酒店(北京中关村清华大学店),beijing_city_10995,4.9,https://userimg.qunarzz.com/imgs/202012/03/C.T1tOaddBcivhwgSBd480.webp,近五道口地铁站 · 中关村/五道口,舒适型,超棒,北京
157,速8酒店(北京昌平地铁站西关店),beijing_city_10999,4.8,https://userimg.qunarzz.com/imgs/201905/21/C.jy3GNtTKeDip4oC3T480.webp,近昌平地铁站 · 昌平城区/十三陵度假区,经济型,棒,北京
158,北京华威商务酒店,beijing_city_11,4.8,https://userimg.qunarzz.com/imgs/202304/28/C.5EPfeA9wUTn-SA-F9480.webp,近西单地铁站 · 西单/金融街,高档型,棒,北京
159,汉庭酒店(北京中关村学院桥地铁站店),beijing_city_11001,4.9,https://userimg.qunarzz.com/imgs/202304/28/C.lJwt-py6mxJYjCgwW480.webp,近北京大学第三医院 · 中关村/五道口,经济型,超棒,北京
160,北京国际温泉酒店,beijing_city_11007,4.9,https://userimg.qunarzz.com/imgs/202303/15/C.OMLXP777qy3JOwmj7480.webp,近霍营地铁站 · 上地产业园/西三旗,高档型,超棒,北京
161,北京西直门宾馆,beijing_city_11009,4.9,https://userimg.qunarzz.com/imgs/202104/01/C.teVktVlqg8oOyZxap480.webp,近西直门地铁站 · 西直门/北京展览馆,高档型,超棒,北京
162,十渡漫渡山居·民宿,beijing_city_110121,4.9,https://userimg.qunarzz.com/imgs/202306/15/C.r25UQqqMuvFinDMVq480.webp,近十渡风景名胜区 · 房山景区,经济型,超棒,北京
163,如家商旅酒店(北京西站万丰路店),beijing_city_11028,4.8,https://userimg.qunarzz.com/imgs/202304/26/C.rtAugXjV18O6BSQaL480.webp,近万丰路 · 总部基地/丰台/南宫,经济型,棒,北京
164,北京明豪华美达酒店(首都机场新国展店),beijing_city_11034,4.9,https://userimg.qunarzz.com/imgs/201907/03/C.OYvf8wU5XDu7WiXcU480.webp,近天竺(地区)镇 · 首都机场/新国展,高档型,超棒,北京
165,蔻龄酒店(北京东高地火箭万源五福堂地铁站店),beijing_city_11037,4.9,https://userimg.qunarzz.com/imgs/202307/20/C.2p1mlUuugkMTx1wmu480.webp,近五福堂地铁站 · 大兴机场,经济型,超棒,北京
166,北京山水人间快捷酒店,beijing_city_11050,4.8,https://userimg.qunarzz.com/imgs/202304/29/C._ninrrrxk5R5DnjYr480.webp,近冠华苑 · 回龙观/天通苑,经济型,棒,北京
167,北京弘善家园家庭公寓,beijing_city_110517,4.8,https://userimg.qunarzz.com/imgs/201906/29/C.bKFjMISixfy2XC2VO480.webp,近中国医学科学院肿瘤医院 · 劲松/潘家园,经济型,棒,北京
168,北京苹果阳光酒店式公寓,beijing_city_110733,4.5,https://userimg.qunarzz.com/imgs/202209/17/C.TrcZ_ODE0afW57Y_D480.webp,近东三环中路 · 国贸CBD,经济型,不错,北京
169,童年假日酒店(北京首都国际机场新国展店),beijing_city_110984,4.7,https://userimg.qunarzz.com/imgs/202305/25/C.D1S7Rq8NuDfdUfVR8480.webp,近天竺(地区)镇 · 首都机场/新国展,经济型,很好,北京
171,南郊宾馆(北京大兴旧宫地铁站店),beijing_city_11129,4.5,https://userimg.qunarzz.com/imgs/agcie/201901/16/C._M0DCiiN2SnAWi6yi480.webp,近住总万科广场 · 大兴机场,经济型,不错,北京
172,如家酒店(北京平安里地铁站店),beijing_city_11144,4.7,https://userimg.qunarzz.com/imgs/202203/26/C.QrVDJG5Xakw2kgH5a480.webp,近平安里地铁站 · 西直门/北京展览馆,经济型,很好,北京
173,寓鉴民宿,beijing_city_111617,4.5,https://userimg.qunarzz.com/imgs/202203/03/C.aQklcY6h-onP7EXK6480.webp,近北苑路北地铁站 · 亚运村/奥体中心,经济型,不错,北京
174,诚信家庭旅馆(北京解放军301医院店),beijing_city_111649,4.9,https://userimg.qunarzz.com/imgs/202306/15/C.UPeyLhYY64icD3dZh480.webp,近五棵松地铁站 · 公主坟/五棵松/石景山游乐园,经济型,超棒,北京
175,如家商旅酒店(北京清华大学五道口地铁站店),beijing_city_11184,4.9,https://userimg.qunarzz.com/imgs/202403/25/C.rQ55iraRo1gLYEK4a480.webp,近五道口地铁站 · 中关村/五道口,经济型,超棒,北京
176,如家酒店(北京雍和宫和平里东街林业局店),beijing_city_11187,4.6,https://userimg.qunarzz.com/imgs/202206/20/C.Pwg33M4RD51Nn5ZW4480.webp,近和平里 · 国展中心,经济型,好,北京
177,北京安贞七天家庭旅馆,beijing_city_111924,4.6,https://userimg.qunarzz.com/imgs/202107/15/C.SUrQBDQPKoL1q6VCD480.webp,近安贞医院 · 马甸/安贞,经济型,好,北京
178,北京新疆大厦嘉宾楼,beijing_city_112,4.8,https://userimg.qunarzz.com/imgs/202204/03/C.20D4YSs4amY6MzJ3s480.webp,近北京动物园 · 西直门/北京展览馆,高档型,棒,北京
179,如家精选酒店(北京朝阳大悦城达美中心店),beijing_city_112301,4.9,https://userimg.qunarzz.com/imgs/202311/13/C.qvaYqnn_wEGzal3-n480.webp,近北京朝阳站 · 国贸CBD,舒适型,超棒,北京
180,汉庭优佳酒店(北京草桥地铁站店),beijing_city_112329,4.9,https://userimg.qunarzz.com/imgs/202008/14/C.Av63Ci3WZTzFaIsQ3480.webp,近草桥地铁站 · 永定门/南站/大红门/南苑,舒适型,超棒,北京
181,北京丽泽金融商务区亚朵酒店,beijing_city_112345,4.9,https://userimg.qunarzz.com/imgs/202206/01/C.rHkd0yPunY3IlgdxP480.webp,近丽泽商务区地铁站 · 北京西站/丽泽商务区,高档型,超棒,北京
182,7天优品酒店(北京良乡医院店),beijing_city_112351,4.8,https://userimg.qunarzz.com/imgs/202007/23/C.h9mAhJJhdTZ3boKBJ480.webp,近北京市房山区良乡医院 · 房山景区,经济型,棒,北京
183,北京山舍民宿,beijing_city_112355,4.9,https://userimg.qunarzz.com/imgs/202203/23/C.IPccgCautBHPuhv8t480.webp,近天云山风景区 · 平谷城区,经济型,超棒,北京
184,麗枫酒店(北京怀柔雁栖科学城店),beijing_city_112359,4.9,https://userimg.qunarzz.com/imgs/202007/29/C.4g0wIHboYbQjKszXb480.webp,近一零一中学(怀柔校区) · 怀柔景区,舒适型,超棒,北京
185,北京摩居·时代酒店,beijing_city_112362,4.8,https://userimg.qunarzz.com/imgs/202007/27/C.3OhHLEEmax6cm8d1E480.webp,近北京市大兴区人民医院 · 大兴机场,经济型,棒,北京
186,北京野鸭部落,beijing_city_112363,4.8,https://userimg.qunarzz.com/imgs/202304/19/C.hDq-2ydUHv8aBiErd480.webp,近野鸭部落 · 白龙潭,舒适型,棒,北京
187,星程酒店(北京朝阳门儿研所店),beijing_city_112374,4.9,https://userimg.qunarzz.com/imgs/202303/29/C.2sl3iTTSpL7UnhHRT480.webp,近建国门地铁站 · 三里屯/工体/东直门,舒适型,超棒,北京
188,汉庭酒店(北京欢乐谷垡头地铁站店),beijing_city_112375,4.9,https://userimg.qunarzz.com/imgs/202306/25/C.olIK4W_56k3t0eJGW480.webp,近垡头地铁站 · 欢乐谷,经济型,超棒,北京
189,全季酒店(北京中关村苏州桥店),beijing_city_112399,4.8,https://userimg.qunarzz.com/imgs/202206/01/C.-UwwxkkgKdEB5KXwk480.webp,近北京外国语大学(西校区) · 中关村/五道口,舒适型,棒,北京
190,桔子酒店(北京大兴生物医药基地店),beijing_city_112400,4.9,https://userimg.qunarzz.com/imgs/202012/27/C.hTKGyvheg5Lsj_d7h480.webp,近生物医药基地地铁站 · 大兴机场,舒适型,超棒,北京
191,速8精选酒店(北京大兴黄村大悦城店),beijing_city_112401,4.9,https://userimg.qunarzz.com/imgs/202010/27/C.CzZnq82vOQJx-NJ42480.webp,近大兴大悦春风里 · 大兴机场,经济型,超棒,北京
193,北京俊世酒店,beijing_city_112448,4.8,https://userimg.qunarzz.com/imgs/202403/10/C.8MGFhke0PIs5Dldke480.webp,近窦店镇人民政府 · 房山景区,舒适型,棒,北京
194,懿庭臻舍酒店(北京前门步行街店),beijing_city_112449,4.7,https://userimg.qunarzz.com/imgs/202008/12/C.cZKPQ-5JXu5fKkcK5480.webp,近前门大街 · 前门/天坛公园/崇文门,高档型,很好,北京
195,北京新国展希尔顿欢朋酒店,beijing_city_112509,4.9,https://userimg.qunarzz.com/imgs/202208/04/C.0UmzbTS7PwynEQbFS480.webp,近南法信地铁站 · 顺义温泉区,高档型,超棒,北京
196,北京佳禾公寓,beijing_city_112544,4.7,https://userimg.qunarzz.com/imgs/202103/29/C.N4DOHU25cwCjiZsS8480.webp,近天通苑地铁站 · 回龙观/天通苑,经济型,很好,北京
197,京德尚品酒店(北京大兴国际机场德茂地铁站店),beijing_city_112620,4.9,https://userimg.qunarzz.com/imgs/202008/04/C.S3UsQ3AFyQZt_4ahA480.webp,近德茂地铁站 · 大兴机场,经济型,超棒,北京
198,北京五矿君澜酒店,beijing_city_112631,4.9,https://userimg.qunarzz.com/imgs/202009/30/C.qXnsAjaP2QNuK70Ja480.webp,近海淀驾校 · 沙河大学城/上庄,豪华型,超棒,北京
199,阳光嘉悦酒店,beijing_city_112633,4.9,https://userimg.qunarzz.com/imgs/202403/26/C.63SDRFE_PA3hrWQ3E480.webp,近翠福园 · 通州运河商务区,高档型,超棒,北京
200,朗丽兹酒店(北京小米科技园清河站店),beijing_city_112636,4.9,https://userimg.qunarzz.com/imgs/202110/16/C.mb9RDoC6mExy7EGNo480.webp,近清河站地铁站 · 上地产业园/西三旗,舒适型,超棒,北京
201,如家商旅酒店(北京建国门北京站店),beijing_city_112637,4.8,https://userimg.qunarzz.com/imgs/202008/06/C.JczcBOVboiAemm33V480.webp,近北京站 · 北京站,舒适型,棒,北京
202,桔子酒店(北京丽泽商务区店),beijing_city_112641,4.9,https://userimg.qunarzz.com/imgs/202204/08/C.3_ndiSsz6xtrDMFis480.webp,近泥洼地铁站 · 北京西站/丽泽商务区,舒适型,超棒,北京
203,北京梦回长城水镇精品度假别墅,beijing_city_112642,4.9,https://userimg.qunarzz.com/imgs/202201/20/C.IWo5VggiZDIvU2Nrg480.webp,近游船 · 古北水镇,经济型,超棒,北京
204,北京重构空间酒店(天安门王府井店),beijing_city_112647,4.9,https://userimg.qunarzz.com/imgs/202311/25/C.txLouCD-fYBl8O2cv480.webp,近王府井 · 天安门/王府井,舒适型,超棒,北京
205,希岸酒店(北京站磁器口地铁站店),beijing_city_112648,4.9,https://userimg.qunarzz.com/imgs/202103/15/C.8jsMxi5QI8wNiuW86480.webp,近磁器口地铁站 · 前门/天坛公园/崇文门,舒适型,超棒,北京
206,登巴连锁客栈(北京国展柳芳地铁站店),beijing_city_112651,4.7,https://userimg.qunarzz.com/imgs/202011/23/C.pwnGlssMMxwMn226s480.webp,近中国国际展览中心(朝阳馆) · 国展中心,经济型,很好,北京
207,北京山居古镇度假别墅(古北口水镇景区店),beijing_city_112661,4.9,https://userimg.qunarzz.com/imgs/202312/13/C.KJuw-44qv7UJC4cq4480.webp,近北京古北水镇司马台长城国际旅游度假区 · 古北水镇,经济型,超棒,北京
208,水镇客栈私汤长城景观别墅(古北口水镇景区店),beijing_city_112662,4.9,https://userimg.qunarzz.com/imgs/202308/20/C.pJLa1u2B12KwEpd02480.webp,近北京古北水镇司马台长城国际旅游度假区 · 古北水镇,经济型,超棒,北京
209,如家华驿酒店(北京南站刘家窑地铁站赵公口店),beijing_city_112663,4.7,https://userimg.qunarzz.com/imgs/202008/12/C.7ePuHgJTo0n6dsINJ480.webp,近刘家窑地铁站 · 永定门/南站/大红门/南苑,经济型,很好,北京
210,汉庭优佳酒店(北京望京店),beijing_city_112682,4.9,https://userimg.qunarzz.com/imgs/202010/24/C.XLK0Qu-lJVVyWpFF-480.webp,近望京东地铁站 · 望京/酒仙桥/798,经济型,超棒,北京
211,北京M酒店公寓,beijing_city_112692,4.8,https://userimg.qunarzz.com/imgs/202008/20/C.Lai3uNGQAnCE-4B1G480.webp,近百子湾地铁站 · 国贸CBD,经济型,棒,北京
212,城家公寓(北京万丰路店),beijing_city_112702,4.6,https://userimg.qunarzz.com/imgs/202207/28/C.SLNwqUVtu4y8LeGlV480.webp,近七里庄地铁站 · 北京西站/丽泽商务区,经济型,好,北京
213,全季酒店(北京南站赵公口店),beijing_city_112706,4.9,https://userimg.qunarzz.com/imgs/202011/03/C.ZnfdEP0okt2a5cCp0480.webp,近刘家窑地铁站 · 永定门/南站/大红门/南苑,舒适型,超棒,北京
214,金涛酒店(北京三里屯工人体育场地铁站店),beijing_city_112709,4.8,https://userimg.qunarzz.com/imgs/202008/21/C.XNeceTZPDRes_nD8Z480.webp,近三里屯 · 三里屯/工体/东直门,经济型,棒,北京
215,北京慕田峪客栈,beijing_city_112726,4.9,https://userimg.qunarzz.com/imgs/202008/22/C.lg8MbNNUOM1JeZBmN480.webp,慕田峪长城景区内,经济型,超棒,北京
216,格林豪泰联盟酒店(北京小营店),beijing_city_112791,4.8,https://userimg.qunarzz.com/imgs/202403/15/C.BSD_PXcBynuYKoopN480.webp,近北小营镇人民政府 · 顺义温泉区,经济型,棒,北京
217,北京古北星空别墅(古北口水镇景区店),beijing_city_112802,4.9,https://userimg.qunarzz.com/imgs/202110/13/C.kLGuxNLujhB9STWGG480.webp,近游船 · 古北水镇,经济型,超棒,北京
218,花筑·北京悠然山居(怀柔区慕田峪长城店),beijing_city_112807,4.9,https://userimg.qunarzz.com/imgs/202304/23/C.5reyzDQkwcaU5_0DD480.webp,慕田峪长城景区内,舒适型,超棒,北京
219,北京辉煌宾馆,beijing_city_112814,4.6,https://userimg.qunarzz.com/imgs/202009/09/C.naB1Y4764uuBLBvw7480.webp,近大孙各庄镇人民政府 · 顺义温泉区,经济型,好,北京
220,桔子酒店(北京通州宋庄艺术区店),beijing_city_112817,4.9,https://userimg.qunarzz.com/imgs/202101/24/C.DnUImkkipsIG0zuck480.webp,近宋庄艺术区 · 通州运河商务区,舒适型,超棒,北京
221,北京北欧梦精品度假别墅,beijing_city_112820,4.7,https://userimg.qunarzz.com/imgs/202304/23/C.IQ3y3ohbp1LELJMLB480.webp,古北水镇,经济型,很好,北京
222,桔子水晶北京天安门王府井酒店,beijing_city_112825,4.9,https://userimg.qunarzz.com/imgs/202011/05/C.5e6MwoIOZrM6nSrxI480.webp,近王府井 · 天安门/王府井,高档型,超棒,北京
223,麗枫酒店(北京天坛医院店),beijing_city_112827,4.8,https://userimg.qunarzz.com/imgs/202304/08/C.BPaInznmiz2rIoOA0480.webp,近首都医科大学附属北京天坛医院 · 总部基地/丰台/南宫,舒适型,棒,北京
224,喆啡酒店(北京国贸工业大学平乐园地铁站店),beijing_city_112828,4.9,https://userimg.qunarzz.com/imgs/202009/10/C.cFUkOM4YrUoK6Vg94480.webp,近平乐园地铁站 · 劲松/潘家园,舒适型,超棒,北京
225,秋果酒店(北京安贞医院店),beijing_city_112833,4.9,https://userimg.qunarzz.com/imgs/202009/21/C.LKbg7o7MD0j6GS1K7480.webp,近安贞医院 · 马甸/安贞,舒适型,超棒,北京
226,野生花园·栗子树民宿(怀柔景区店),beijing_city_112837,4.9,https://userimg.qunarzz.com/imgs/202208/31/C.0TxfHgJH6QI_dGeeJ480.webp,近琪遇山舍 · 怀柔景区,舒适型,超棒,北京
227,全季酒店(北京南站公益西桥店),beijing_city_112843,4.9,https://userimg.qunarzz.com/imgs/202009/21/C.lrv1ZblGEQmr5zKJl480.webp,近公益西桥地铁站 · 永定门/南站/大红门/南苑,舒适型,超棒,北京
228,泰烁公寓(北京望京SOHO合生麒麟社店),beijing_city_112844,4.9,https://userimg.qunarzz.com/imgs/202204/20/C.1yEYksmB7qWQYyGEm480.webp,近望京地铁站 · 望京/酒仙桥/798,经济型,超棒,北京
229,盒子空间酒店(北京延庆店),beijing_city_112846,4.6,https://userimg.qunarzz.com/imgs/202009/04/C.z0J7z6gP7xpIwD5tg480.webp,近Destiny International(戴斯特文化交流中心) · 延庆度假区,经济型,好,北京
230,全季酒店(北京王府井店),beijing_city_112848,4.9,https://userimg.qunarzz.com/imgs/202011/13/C.FvYDEFFM6zBxhBCvF480.webp,近王府井 · 天安门/王府井,舒适型,超棒,北京
231,北京勿忘山远山民宿,beijing_city_112849,4.7,https://userimg.qunarzz.com/imgs/202009/04/C.OwXXCVtrEMuPYvRyt480.webp,近苏子峪 · 平谷城区,舒适型,很好,北京
232,北京相聚青旅,beijing_city_112857,4.6,https://userimg.qunarzz.com/imgs/202009/08/C.F95sw4ntJMxSlq3On480.webp,近双井地铁站 · 国贸CBD,经济型,好,北京
233,龙庆峡蒲里日记‧处暑汤泉民宿,beijing_city_112859,4.9,https://userimg.qunarzz.com/imgs/202106/30/C.Ll1KktMV6yn9d2ZoM480.webp,近韩郝庄龙母庙 · 延庆度假区,舒适型,超棒,北京
234,喆啡酒店(北京天安门广场桥湾地铁站店),beijing_city_112861,4.9,https://userimg.qunarzz.com/imgs/202306/17/C.34kBa6DDG9BNFXgBw480.webp,近前门大街 · 前门/天坛公园/崇文门,舒适型,超棒,北京
235,北京约一民宿,beijing_city_112862,4.9,https://userimg.qunarzz.com/imgs/202302/04/C.uLTm_q224EH5aPGT8480.webp,近潭王路 · 门头沟/潭柘寺/妙峰山景区,舒适型,超棒,北京
236,北京桃子民宿,beijing_city_112867,5.0,https://userimg.qunarzz.com/imgs/202306/02/C.OHUhEwwBqc56lVTyw480.webp,近养心斋书画院金桥小学教学点 · 亦庄,经济型,超棒,北京
237,麗枫酒店(北京颐和园农业大学店),beijing_city_112888,4.9,https://userimg.qunarzz.com/imgs/202009/09/C.gqlUotntGvwDZDWQn480.webp,近马连洼地铁站 · 上地产业园/西三旗,舒适型,超棒,北京
